 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,116533921,21,19,1824,4782,435,0,86.85714286,173.0572985,796,0,251.6842105,379.9252927,56.68735715,0.343247697,2988049.256,4519931.444,10000000,4,117000000,5826696.05,4871753.386,10000000,28993,111000000,6172141.5,4973217.767,10000000,4,0,0,0,0,456,524,0.180205041,0.163042656,0,796,161.1219512,295.5826615,87369.10976,0,0,0,1,0,0,0,0,0,165.15,86.85714286,251.6842105,456,0,0,0,0,0,0,21,1824,19,4782,8192,294,18,20,122948.2727,322980.1419,1096696,23464,9977419.545,81980.82321,10000000,9730557,BENIGN
80,118447698,46,54,7144,74534,1070,0,155.3043478,358.1082933,2920,0,1380.259259,969.5255635,689.5701764,0.844254483,1196441.394,3174445.371,10100000,3,118000000,2632171.067,4323953.583,10100000,184,114000000,2142109.698,4084894.588,10100000,48,0,0,0,0,944,1224,0.388357062,0.455897421,0,2920,808.6930693,967.0734485,935231.0549,0,0,0,1,0,0,0,0,1,816.78,155.3043478,1380.259259,944,0,0,0,0,0,0,46,7144,54,74534,8192,1354,44,20,313581.3636,958865.56,3204665,23487,10000000,29268.28868,10100000,9991661,BENIGN
443,116533717,22,19,2206,5487,883,0,100.2727273,257.5343124,1460,0,288.7894737,503.8136317,66.01522888,0.351829505,2913342.925,4492510.741,10000000,20,117000000,5549224.619,4916380.845,10000000,192,111000000,6168087.167,4942462.387,10000000,45,0,0,0,0,464,524,0.188786564,0.163042941,0,1460,183.1666667,393.8056297,155082.874,0,0,0,1,0,0,0,0,0,187.6341463,100.2727273,288.7894737,464,0,0,0,0,0,0,22,2206,19,5487,8192,67,20,20,104004.6667,303805.7746,1068693,15019,9607122.417,1297603.335,10000000,5492284,BENIGN
80,115731877,20,21,10227,2006,2920,0,511.35,973.7667653,982,0,95.52380952,294.7269277,105.7012149,0.354267131,2893296.925,4486332.965,10000000,24,116000000,6091151.421,4864056.663,10100000,46,111000000,5539485.25,5097369.476,10100000,208,0,0,0,0,424,564,0.172813235,0.181453896,0,2920,291.2619048,726.0263067,527114.198,0,0,0,1,0,0,0,0,1,298.3658537,511.35,95.52380952,424,0,0,0,0,0,0,20,10227,21,2006,8192,185,18,20,90832.90909,128412.1451,477974,50398,9980553.545,74363.64009,10000000,9756953,BENIGN
80,115522068,19,18,489,10199,387,0,25.73684211,87.49466149,2920,0,566.6111111,1017.22397,92.51911938,0.320285125,3208946.333,4626022.603,10000000,6,116000000,6417892.667,4747126.176,10000000,210,111000000,6504723,4914859.956,10000000,192,0,0,0,0,392,504,0.16447074,0.155814385,0,2920,281.2631579,744.5979392,554426.091,0,0,0,1,0,0,0,0,0,288.8648649,25.73684211,566.6111111,392,0,0,0,0,0,0,19,489,18,10199,8192,119,18,20,73740.63636,169412.7363,584535,22008,9978573.909,79086.72019,10000000,9740571,BENIGN
80,118560050,28,21,3578,5974,433,0,127.7857143,196.5798975,746,0,284.4761905,370.9921319,80.56676764,0.413292673,2470001.042,4196283.403,10100000,141,119000000,4391112.963,4835723.141,10100000,166,114000000,5695429.2,4940540.51,10100000,19515,0,0,0,0,572,564,0.236167242,0.177125431,0,746,191.04,290.2478153,84243.79429,0,0,0,1,0,0,0,0,0,194.9387755,127.7857143,284.4761905,572,0,0,0,0,0,0,28,3578,21,5974,8192,402,27,20,364295.5455,1081630.789,3625531,36885,9991152.091,64624.42427,10100000,9805546,BENIGN
80,115545530,22,23,834,16923,386,0,37.90909091,104.5670936,2920,0,735.7826087,957.7961425,153.6796793,0.389456866,2626034.773,4361222.138,10100000,7,116000000,5502168.095,4951540.484,10100000,205,111000000,5028738.227,5117758.922,10100000,48,0,0,0,0,452,604,0.190401135,0.199055732,0,2920,386.0217391,760.7089234,578678.0662,0,0,0,1,0,0,0,0,1,394.6,37.90909091,735.7826087,452,0,0,0,0,0,0,22,834,23,16923,8192,123,21,20,69940.81818,156234.3997,540987,21978,9987336.909,62894.23777,10100000,9805548,BENIGN
443,116000992,22,24,2881,9578,1217,0,130.9545455,354.558542,2029,0,399.0833333,622.6467989,107.4042539,0.396548333,2577799.822,4327443.166,10000000,1,116000000,5523856.762,4937801.589,10000000,1,111000000,4836688.913,5082510.141,10000000,49,0,0,0,0,452,624,0.189653551,0.206894782,0,2029,265.0851064,520.3217997,270734.7752,0,0,0,1,0,0,0,0,1,270.8478261,130.9545455,399.0833333,452,0,0,0,0,0,0,22,2881,24,9578,8192,1129,21,20,111823.7273,285849.7438,973666,23522,10000000,3852.467936,10000000,9995786,BENIGN
80,116911669,16,14,512,615,428,0,32,105.6106055,543,0,43.92857143,143.6515358,9.639756319,0.256603984,4031436.862,4842540.31,10000000,2,117000000,7794111.267,3979397.06,10000000,22967,111000000,8559973.692,3582918.424,10000000,2,0,0,0,0,332,288,0.136855458,0.119748526,0,543,36.35483871,120.8300593,14599.90323,0,0,0,1,0,0,0,0,0,37.56666667,32,43.92857143,332,0,0,0,0,0,0,16,512,14,615,8192,4808,15,20,137195.2727,376941.9107,1273713,22797,9979025.909,76199.5432,10000000,9750573,BENIGN
80,117388513,36,41,1747,56099,328,0,48.52777778,108.9743053,4380,0,1368.268293,1267.894042,492.7739395,0.655941523,1544585.697,3556654.722,10000000,14,117000000,3353957.514,4670587.591,10000000,156,112000000,2798166.525,4508943.726,10000000,50,0,0,0,0,756,964,0.306673959,0.349267564,0,4380,741.6153846,1131.953996,1281319.85,0,0,0,1,0,0,0,0,1,751.2467532,48.52777778,1368.268293,756,0,0,0,0,0,0,36,1747,41,56099,8192,296,33,20,175828.9091,498914.0281,1680091,23024,9999326.545,5077.845594,10000000,9992089,BENIGN
80,115848953,16,14,676,1035,592,0,42.25,146.6076396,961,2,73.92857143,255.3189451,14.76923145,0.258957886,3994791.483,4853849.228,10000000,87,116000000,7723263.533,4110580.127,10000000,42544,111000000,8505629.154,3753185.386,10000000,177,0,0,0,0,332,284,0.138110873,0.120847014,0,961,55.19354839,198.3674065,39349.62796,0,0,0,1,0,0,0,0,0,57.03333333,42.25,73.92857143,332,0,0,0,0,0,0,16,676,14,1035,8192,30192,15,20,75361.72727,111316.5168,410963,40683,9976859,81796.38546,10000000,9730551,BENIGN
80,119093520,20,17,1386,5894,430,0,69.3,155.4663951,1963,0,346.7058824,703.9917227,61.12843083,0.310680212,3308153.333,4605609.852,10000000,2,119000000,6268080,4700974.256,10000000,142,114000000,7099087.5,4535726.948,10000000,2,0,0,0,0,412,484,0.16793525,0.142744962,0,1963,191.5789474,496.8477733,246857.7098,0,0,0,1,0,0,0,0,0,196.7567568,69.3,346.7058824,412,0,0,0,0,0,0,20,1386,17,5894,8192,1013,19,20,324498.6364,952333.6234,3195890,36624,10000000,5263.650206,10000000,9993618,BENIGN
13922,2,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,21500000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,67,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
13888,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,4808,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
13950,98,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,438775.5102,30612.2449,49,1.414213562,50,48,98,49,1.414213562,50,48,0,0,0,0,0,0,0,0,0,60,0,30612.2449,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,1129,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
80,5,1,1,6,6,6,6,6,0,6,6,6,0,2400000,400000,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,200000,200000,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,1206,0,20,0,0,0,0,0,0,0,0,BENIGN
80,116960631,18,16,962,2391,439,0,53.44444444,140.279646,795,0,149.4375,320.2921518,28.66776599,0.290696106,3544261.545,4706616.393,10000000,43,117000000,6880037.118,4487221.496,10000000,15142,112000000,7458506.4,4397898.527,10000000,11249,0,0,0,0,384,464,0.153897939,0.136798168,0,795,95.8,240.1494388,57671.75294,0,0,0,1,0,0,0,0,0,98.61764706,53.44444444,149.4375,384,0,0,0,0,0,0,18,962,16,2391,8192,980,16,20,190576.2727,578288.9736,1934173,14959,9979841.545,60596.39272,10000000,9797492,BENIGN
80,116960559,18,16,962,2391,439,0,53.44444444,140.279646,795,0,149.4375,320.2921518,28.66778364,0.290696285,3544259.364,4708741.818,10000000,18,117000000,6880032.882,4490323.028,10000000,15176,112000000,7461424.6,4399657.269,10000000,11829,0,0,0,0,384,464,0.153898033,0.136798252,0,795,95.8,240.1494388,57671.75294,0,0,0,1,0,0,0,0,0,98.61764706,53.44444444,149.4375,384,0,0,0,0,0,0,18,962,16,2391,8192,980,16,20,189801.4545,578492.044,1934020,14953,9984863.727,59645.08459,10000000,9806483,BENIGN
443,115400242,23,22,849,15348,378,0,36.91304348,88.28307417,3481,0,697.6363636,1031.616556,140.3549916,0.389947189,2622732.773,4375282.619,10000000,35,115000000,5245465.545,5001015.898,10000000,41,110000000,5253004.048,5126600.022,10000000,47,0,0,0,0,472,584,0.199306341,0.190640848,0,3481,352.1086957,782.5302331,612353.5657,0,0,0,1,0,0,0,0,0,359.9333333,36.91304348,697.6363636,472,0,0,0,0,0,0,23,849,22,15348,8192,123,22,20,27329.16667,16872.94023,80861,21937,9589354.25,1425147.292,10000000,5063935,BENIGN
80,117546931,72,102,1619,163086,308,0,22.48611111,68.82678668,3006,0,1598.882353,875.0733751,1401.18503,1.480259829,679462.0289,2470806.525,10000000,3,118000000,1655590.577,3665062.822,10000000,60,112000000,1111616.455,3135132.923,10000000,47,0,0,0,0,1452,2184,0.612521309,0.867738521,0,3006,941.1714286,1026.806014,1054330.591,0,0,0,1,0,0,0,0,1,946.5804598,22.48611111,1598.882353,1452,0,0,0,0,0,0,72,1619,102,163086,8192,131,71,20,205552,603668.6255,2025674,22030,10000000,4818.68742,10000000,9994119,BENIGN
13993,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,61543923,273,335,5561,643535,603,0,20.36996337,55.59040179,4380,0,1921,965.2772987,10546.87398,9.87912324,101390.318,2370734.898,58400000,1,61500000,226264.4228,3541155.176,58400000,3,61300000,183606.6228,3209879.647,58700000,1,0,0,0,0,5472,6712,4.435856323,5.443266917,0,4380,1065.83908,1186.935888,1408816.803,0,0,0,1,0,0,0,0,1,1067.592105,20.36996337,1921,5472,0,0,0,0,0,0,273,5561,335,643535,8192,1353,272,20,2922988,0,2922988,2922988,58400000,0,58400000,58400000,BENIGN
443,221027,8,6,1755,4900,805,0,219.375,299.3879173,2920,0,816.6666667,1122.256952,30109.44364,63.34067784,17002.07692,24021.136,53172,44,221027,31575.28571,26842.84081,55875,48,166688,33337.6,29718.12479,60150,191,0,0,0,0,172,132,36.19467305,27.14600479,0,2920,443.6666667,772.6948822,597057.381,0,0,0,1,0,0,0,0,0,475.3571429,219.375,816.6666667,172,0,0,0,0,0,0,8,1755,6,4900,8192,513,7,20,0,0,0,0,0,0,0,0,BENIGN
443,63322415,21,19,5541,14632,1885,0,263.8571429,509.0054308,2217,0,770.1052632,813.3786801,318.5759735,0.631687847,1623651.667,9286708.635,58100000,3,63300000,3166120.75,12900000,58100000,4,63100000,3505339.222,13700000,58300000,3,0,0,0,0,432,392,0.33163612,0.300051727,0,2217,492.0243902,705.2457546,497371.5744,0,0,0,1,0,0,0,0,0,504.325,263.8571429,770.1052632,432,0,0,0,0,0,0,21,5541,19,14632,8192,1465,20,20,5012495,0,5012495,5012495,58100000,0,58100000,58100000,BENIGN
53,53762,1,1,45,225,45,45,45,0,225,225,225,0,5022.134593,37.20099699,53762,0,53762,53762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.60049849,18.60049849,45,225,105,103.9230485,10800,0,0,0,0,0,0,0,0,1,157.5,45,225,20,0,0,0,0,0,0,1,45,1,225,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30494,1,1,51,136,51,51,51,0,136,136,136,0,6132.353906,65.58667279,30494,0,30494,30494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.79333639,32.79333639,51,136,79.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,119,51,136,32,0,0,0,0,0,0,1,51,1,136,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,78137,1,1,45,80,45,45,45,0,80,80,80,0,1599.754278,25.59606844,78137,0,78137,78137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.79803422,12.79803422,45,80,56.66666667,20.20725942,408.3333333,0,0,0,0,0,0,0,0,1,85,45,80,32,0,0,0,0,0,0,1,45,1,80,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,406013,7,7,750,6161,341,0,107.1428571,137.1354909,1460,0,880.1428571,654.4283583,17021.62246,34.48165453,31231.76923,47371.5596,101852,3,308179,51363.16667,54474.43925,104637,166,308710,51451.66667,56235.4362,106606,48,0,0,0,0,152,152,17.24082726,17.24082726,0,1460,460.7333333,597.6910892,357234.6381,0,0,0,1,0,0,0,0,1,493.6428571,107.1428571,880.1428571,152,0,0,0,0,0,0,7,750,7,6161,8192,511,6,20,0,0,0,0,0,0,0,0,BENIGN
443,84,3,0,97,0,85,6,32.33333333,45.61067127,0,0,0,0,1154761.905,35714.28571,42,8.485281374,48,36,84,42,8.485281374,48,36,0,0,0,0,0,0,0,0,0,60,0,35714.28571,0,6,85,25.75,39.5,1560.25,0,0,0,0,1,0,0,0,0,34.33333333,32.33333333,0,60,0,0,0,0,0,0,3,97,0,0,256,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
123,68060828,2,2,96,96,48,48,48,0,48,48,48,0,2.821005939,0.058770957,22700000,39200000,67900000,60677,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029385479,0.029385479,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,60677,0,60677,60677,67900000,0,67900000,67900000,BENIGN
123,69022692,2,2,96,96,48,48,48,0,48,48,48,0,2.781693881,0.057951956,23000000,39800000,69000000,22724,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,40,0.028975978,0.028975978,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22770,0,22770,22770,69000000,0,69000000,69000000,BENIGN
49666,34573816,19,16,5804,2870,1755,0,305.4736842,522.862035,348,0,179.375,135.517711,250.883501,1.012326785,1016876.941,5918783.071,34500000,1,34600000,1920767.556,8134186.513,34500000,1,4120,274.6666667,447.5117982,1717,3,0,0,0,0,404,344,0.549548826,0.462777959,0,1755,240.9444444,392.5820711,154120.6825,0,0,0,1,0,0,0,0,0,247.8285714,305.4736842,179.375,404,0,0,0,0,0,0,19,5804,16,2870,8192,2048,17,20,0,0,0,0,0,0,0,0,BENIGN
49666,43,1,3,6,18,6,6,6,0,6,6,6,0,558139.5349,93023.25581,14.33333333,21.38535324,39,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,23255.81395,69767.44186,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,251,2048,0,20,0,0,0,0,0,0,0,0,BENIGN
443,603272,18,14,787,11804,192,0,43.72222222,71.08470966,2896,0,843.1428571,903.4382919,20871.18248,53.04406636,19460.3871,77945.15224,435277,3,603272,35486.58824,104579.0297,435277,3,578513,44501,137695.5577,501352,3,0,0,0,0,584,456,29.83728733,23.20677903,0,2896,381.5454545,704.435505,496229.3807,0,0,0,1,0,0,0,0,0,393.46875,43.72222222,843.1428571,584,0,0,0,0,0,0,18,787,14,11804,29200,1006,7,32,0,0,0,0,0,0,0,0,BENIGN
45154,550,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,56363.63636,5454.545455,275,386.0803025,548,2,550,275,386.0803025,548,2,0,0,0,0,0,0,0,0,0,96,0,5454.545455,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,1006,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
49666,119286153,19,16,5428,2870,1583,0,285.6842105,470.1233943,348,0,179.375,135.517711,69.56381601,0.293412095,3508416.265,20400000,119000000,1,119000000,6627008.5,28100000,119000000,1,13984,932.2666667,3010.308704,11800,2,0,0,0,0,404,344,0.159280851,0.134131243,0,1583,230.5,354.8269196,125902.1429,0,0,0,1,0,0,0,0,0,237.0857143,285.6842105,179.375,404,0,0,0,0,0,0,19,5428,16,2870,8192,2048,17,20,0,0,0,0,0,0,0,0,BENIGN
49666,38,1,3,6,18,6,6,6,0,6,6,6,0,631578.9474,105263.1579,12.66666667,18.50225212,34,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,26315.78947,78947.36842,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,16067,2048,0,20,0,0,0,0,0,0,0,0,BENIGN
123,69016413,2,2,96,96,48,48,48,0,48,48,48,0,2.781946955,0.057957228,23000000,39800000,69000000,16400,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.028978614,0.028978614,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16432,0,16432,16432,69000000,0,69000000,69000000,BENIGN
53,51995,1,1,44,60,44,44,44,0,60,60,60,0,2000.192326,38.46523704,51995,0,51995,51995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.23261852,19.23261852,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,233628,1,1,50,174,50,50,50,0,174,174,174,0,958.7891862,8.560617734,233628,0,233628,233628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.280308867,4.280308867,50,174,91.33333333,71.59143338,5125.333333,0,0,0,0,0,0,0,0,1,137,50,174,20,0,0,0,0,0,0,1,50,1,174,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,377300,11,6,558,3921,192,0,50.72727273,73.53922886,1448,0,653.5,678.6291329,11871.19003,45.05698383,23581.25,54753.51004,222130,15,377300,37730,68678.30759,222130,160,81080,16216,22533.13268,50254,49,0,0,0,0,360,200,29.15451895,15.90246488,0,1448,248.8333333,474.8326331,225466.0294,0,0,0,1,0,0,0,0,0,263.4705882,50.72727273,653.5,360,0,0,0,0,0,0,11,558,6,3921,29200,939,5,32,0,0,0,0,0,0,0,0,BENIGN
45194,6444,4,2,137,12,68,0,34.25,27.90907857,6,6,6,0,23122.2843,931.0986965,1288.8,2844.489972,6377,3,6444,2148,3715.248982,6438,3,3,3,0,3,3,1,0,0,0,128,40,620.7324643,310.3662322,0,68,31,28.86173938,833,0,1,0,0,1,0,0,0,0,36.16666667,34.25,6,128,0,0,0,0,0,0,4,137,2,12,972,0,2,32,0,0,0,0,0,0,0,0,BENIGN
53,674461,1,1,58,163,58,58,58,0,163,163,163,0,327.6690572,2.965330835,674461,0,674461,674461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.482665417,1.482665417,58,163,93,60.62177826,3675,0,0,0,0,0,0,0,0,1,139.5,58,163,20,0,0,0,0,0,0,1,58,1,163,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,687533,17,12,795,4404,223,0,46.76470588,76.11301582,1418,0,367,549.946609,7561.818851,42.17979355,24554.75,77250.58299,411143,1,687533,42970.8125,100552.5528,411143,4,612727,55702.45455,132753.3431,448017,1,0,0,0,0,564,392,24.72608588,17.45370768,0,1418,173.3,379.291731,143862.2172,0,0,0,1,0,0,0,0,0,179.2758621,46.76470588,367,564,0,0,0,0,0,0,17,795,12,4404,29200,357,7,32,0,0,0,0,0,0,0,0,BENIGN
443,969220,38,32,778,36240,206,0,20.47368421,53.68765364,2836,0,1132.5,634.830178,38193.59898,72.2230247,14046.66667,74492.08155,616613,1,969220,26195.13514,101338.2746,616613,1,912001,29419.3871,117439.1305,654001,1,0,0,0,0,1236,1032,39.20678484,33.01623986,0,2836,521.3802817,700.5835398,490817.2962,0,0,0,1,0,0,0,0,0,528.8285714,20.47368421,1132.5,1236,0,0,0,0,0,0,38,778,32,36240,29200,357,7,32,0,0,0,0,0,0,0,0,BENIGN
443,305343,25,19,885,23400,289,0,35.4,75.28335363,2896,0,1231.578947,1165.285817,79533.50822,144.1002414,7101,17719.87967,99246,1,305343,12722.625,24335.04369,99246,1,265740,14763.33333,40577.12346,170202,1,0,0,0,0,808,616,81.87513714,62.22510423,0,2896,539.6666667,957.2988989,916421.1818,0,0,0,1,0,0,0,0,0,551.9318182,35.4,1231.578947,808,0,0,0,0,0,0,25,885,19,23400,29200,1006,7,32,0,0,0,0,0,0,0,0,BENIGN
443,305414,24,18,885,23100,289,0,36.875,76.53263726,2896,0,1283.333333,1175.469518,78532.74572,137.5182539,7449.121951,18251.93453,102607,2,305414,13278.86957,24944.10648,102607,3,260724,15336.70588,41112.68035,168734,2,0,0,0,0,776,584,78.58185938,58.93639453,0,2896,557.7906977,974.9618688,950550.6456,0,0,0,1,0,0,0,0,0,571.0714286,36.875,1283.333333,776,0,0,0,0,0,0,24,885,18,23100,29200,1006,7,32,0,0,0,0,0,0,0,0,BENIGN
443,317617,24,20,885,23768,289,0,36.875,76.53263726,2896,0,1188.4,946.7228461,77618.64132,138.5316277,7386.44186,19947.72473,118369,3,317617,13809.43478,27610.47783,118369,3,272719,14353.63158,42489.19854,184397,4,0,0,0,0,776,648,75.56270603,62.96892169,0,2896,547.8444444,851.9580644,725832.5434,0,0,0,1,0,0,0,0,0,560.2954545,36.875,1188.4,776,0,0,0,0,0,0,24,885,20,23768,29200,1006,7,32,0,0,0,0,0,0,0,0,BENIGN
443,317697,24,17,885,22756,289,0,36.875,76.53263726,2896,0,1338.588235,1148.659657,74413.67089,129.053784,7942.425,21225.9176,122120,3,317697,13812.91304,28423.45288,122120,4,251194,15699.625,47018.96374,187898,3,0,0,0,0,776,552,75.54367841,53.51010554,0,2896,562.8809524,968.1753067,937363.4245,0,0,0,1,0,0,0,0,0,576.6097561,36.875,1338.588235,776,0,0,0,0,0,0,24,885,17,22756,29200,1006,7,32,0,0,0,0,0,0,0,0,BENIGN
51074,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
45722,20047,2,0,0,0,0,0,0,0,0,0,0,0,0,99.76555096,20047,0,20047,20047,20047,20047,0,20047,20047,0,0,0,0,0,0,0,0,0,64,0,99.76555096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
45210,13319,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,2327.502065,225.2421353,6659.5,9413.712578,13316,3,13319,6659.5,9413.712578,13316,3,0,0,0,0,0,0,0,0,0,96,0,225.2421353,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,1006,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
45212,7654,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,4050.169846,391.9519206,3827,5406.538449,7650,4,7654,3827,5406.538449,7650,4,0,0,0,0,0,0,0,0,0,96,0,391.9519206,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,1006,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
45214,9871,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,3140.512613,303.9205754,4935.5,6975.608396,9868,3,9871,4935.5,6975.608396,9868,3,0,0,0,0,0,0,0,0,0,96,0,303.9205754,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,1006,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
45208,11884,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,2608.54931,252.4402558,5942,8401.842774,11883,1,11884,5942,8401.842774,11883,1,0,0,0,0,0,0,0,0,0,96,0,252.4402558,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,1006,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,66334,3,4,428,2266,428,0,142.6666667,247.1059152,2266,0,566.5,1133,40612.65716,105.5265776,11055.66667,16728.28266,32809,4,32746,16373,22876.31858,32549,197,33846,11282,18870.30151,33067,4,0,0,0,0,104,136,45.22567612,60.3009015,0,2266,336.75,793.7915793,630105.0714,0,0,0,1,0,0,0,0,1,384.8571429,142.6666667,566.5,104,0,0,0,0,0,0,3,428,4,2266,29200,237,1,32,0,0,0,0,0,0,0,0,BENIGN
